bucketStart,bucketMinutes,chainId,dexId,pairAddress,baseSymbol,quoteSymbol,open,high,low,close,liquidityUsd,volumeH24,sampleCount
2026-07-02T04:00:00.000Z,60,ethereum,uniswap,0x2287a9620adcbf6250dc71be9ee9b2d3a1ec85a464fc6f5c06669e8d07b61bba,ETH,USDT,1632.037,1632.037,1632.037,1632.037,1170674.32,2972949.21,1
2026-07-02T04:00:00.000Z,60,ethereum,uniswap,0x00b9edc1583bf6ef09ff3a09f6c23ecb57fd7d0bb75625717ec81eed181e22d7,ETH,USDC,1630.7,1630.7,1630.7,1630.7,510145.89,1060617.8,1
2026-07-02T04:00:00.000Z,60,ethereum,uniswap,0x72331fcb696b0151904c03584b66dc8365bc63f8a144d89a773384e3a579ca73,ETH,USDT,1632.32,1632.32,1632.32,1632.32,25513576.11,14588040.1,1
