bucketStart,bucketMinutes,chainId,dexId,pairAddress,baseSymbol,quoteSymbol,open,high,low,close,liquidityUsd,volumeH24,sampleCount
2026-07-10T06:00:00.000Z,60,ethereum,uniswap,0x2287a9620adcbf6250dc71be9ee9b2d3a1ec85a464fc6f5c06669e8d07b61bba,ETH,USDT,1777.49,1777.49,1777.49,1777.49,1191812.9,5684030.04,1
2026-07-10T06:00:00.000Z,60,ethereum,uniswap,0x00b9edc1583bf6ef09ff3a09f6c23ecb57fd7d0bb75625717ec81eed181e22d7,ETH,USDC,1777.033,1777.033,1777.033,1777.033,524826.39,1604382.58,1
