bucketStart,bucketMinutes,chainId,dexId,pairAddress,baseSymbol,quoteSymbol,open,high,low,close,liquidityUsd,volumeH24,sampleCount
2026-07-07T04:00:00.000Z,60,ethereum,uniswap,0x2287a9620adcbf6250dc71be9ee9b2d3a1ec85a464fc6f5c06669e8d07b61bba,ETH,USDT,1770.7,1770.7,1770.7,1770.7,1190825.18,5204064.99,1
2026-07-07T04:00:00.000Z,60,ethereum,uniswap,0x00b9edc1583bf6ef09ff3a09f6c23ecb57fd7d0bb75625717ec81eed181e22d7,ETH,USDC,1769.84,1769.84,1769.84,1769.84,524104.95,3666195.59,1
